customerID,SeniorCitizen,Tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,LatePayments,Churn
C001821,0,3,Two year,Fiber optic,No,Yes,Mailed check,53.84,162.27,3,1,No
C001822,0,13,Month-to-month,No internet,No,Yes,Mailed check,67.29,831.33,2,0,No
C001823,0,37,One year,Fiber optic,No,No,Bank transfer,72.26,2528.58,1,2,No
C001824,1,5,Two year,No internet,Yes,No,Credit card,50.54,265.29,0,0,No
C001825,0,40,Two year,Fiber optic,Yes,No,Electronic check,93.15,3841.41,0,0,No
C001826,0,17,Two year,No internet,Yes,Yes,Electronic check,68.62,1140.88,3,0,No
C001827,0,11,One year,Fiber optic,No,Yes,Bank transfer,39.11,396.79,1,0,No
C001828,0,27,Two year,Fiber optic,No,Yes,Electronic check,77.51,2141.73,1,1,No
C001829,0,9,Month-to-month,DSL,No,No,Credit card,79.06,685.85,2,1,No
C001830,0,10,Month-to-month,DSL,No,Yes,Electronic check,31.0,323.36,1,0,Yes
C001831,0,42,Month-to-month,DSL,Yes,Yes,Credit card,73.39,2934.72,3,1,No
C001832,0,14,Month-to-month,Fiber optic,Yes,Yes,Electronic check,56.96,800.49,2,2,No
C001833,1,28,Month-to-month,Fiber optic,Yes,Yes,Electronic check,72.57,2061.12,2,1,No
C001834,0,11,One year,No internet,No,Yes,Mailed check,62.02,655.58,0,1,No
C001835,0,23,One year,DSL,No,Yes,Bank transfer,75.78,1786.26,2,1,No
C001836,1,8,Month-to-month,DSL,No,Yes,Credit card,70.79,516.86,1,1,No
C001837,1,17,Two year,No internet,Yes,Yes,Mailed check,18.0,327.51,1,1,No
C001838,0,31,Month-to-month,Fiber optic,No,Yes,Credit card,68.18,2047.27,3,1,No
C001839,1,17,Month-to-month,DSL,Yes,Yes,Credit card,79.75,1312.73,2,2,No
C001840,1,12,Two year,Fiber optic,Yes,No,Credit card,84.0,990.37,0,2,No
C001841,0,10,Two year,DSL,No,Yes,Mailed check,96.73,940.23,1,0,No
C001842,0,9,One year,No internet,No,Yes,Mailed check,74.6,639.02,0,0,No
C001843,0,7,Month-to-month,DSL,Yes,Yes,Electronic check,98.56,692.89,0,0,No
C001844,0,26,Month-to-month,No internet,Yes,Yes,Mailed check,87.4,2173.8,0,0,No
C001845,0,13,Two year,Fiber optic,No,No,Mailed check,54.63,692.76,1,1,No
C001846,0,70,Month-to-month,No internet,No,No,Electronic check,49.14,,1,0,Yes
C001847,0,11,Two year,DSL,Yes,No,Credit card,97.68,1054.02,1,1,No
C001848,0,17,One year,No internet,Yes,No,Electronic check,83.58,1344.23,2,1,No
C001849,0,32,Month-to-month,DSL,No,Yes,Electronic check,23.2,771.79,3,1,Yes
C001850,0,34,Two year,Fiber optic,No,No,Electronic check,40.31,1518.12,2,0,No
C001851,0,7,Month-to-month,Fiber optic,Yes,Yes,Electronic check,94.89,636.36,1,1,No
C001852,0,52,One year,Fiber optic,Yes,Yes,Bank transfer,70.19,3811.13,1,2,No
C001853,0,29,One year,Fiber optic,Yes,No,Mailed check,23.75,655.39,1,1,No
C001854,0,32,Month-to-month,Fiber optic,No,No,Mailed check,77.14,2412.37,2,0,Yes
C001855,0,44,Month-to-month,DSL,No,Yes,Mailed check,90.66,3708.04,0,0,No
C001856,0,21,One year,DSL,Yes,Yes,Credit card,82.35,1658.65,0,0,No
C001857,0,26,Month-to-month,Fiber optic,No,No,Mailed check,65.08,1605.55,2,0,No
C001858,0,24,Month-to-month,Fiber optic,No,Yes,Mailed check,61.4,1454.62,1,1,No
C001859,0,30,Two year,Fiber optic,No,Yes,Bank transfer,53.16,1552.98,1,0,No
C001860,1,9,Two year,Fiber optic,Yes,No,Credit card,53.55,539.94,1,0,No
C001861,0,28,Month-to-month,No internet,Yes,No,Credit card,72.97,1925.23,2,0,No
C001862,0,9,Two year,DSL,Yes,No,Credit card,128.41,1189.84,0,0,No
C001863,0,26,Month-to-month,No internet,Yes,No,Electronic check,130.0,3521.13,2,0,Yes
C001864,0,59,Month-to-month,DSL,No,No,Credit card,62.12,3263.26,1,0,Yes
C001865,0,10,Two year,Fiber optic,No,Yes,Credit card,29.69,265.34,0,0,No
C001866,0,19,Month-to-month,No internet,No,Yes,Electronic check,63.96,1269.08,0,2,Yes
C001867,0,5,One year,DSL,Yes,Yes,Credit card,59.3,274.28,2,1,No
C001868,0,11,Two year,Fiber optic,No,Yes,Credit card,60.06,644.32,2,1,No
C001869,0,21,Month-to-month,DSL,Yes,Yes,Bank transfer,25.06,441.65,2,1,No
C001870,0,24,Month-to-month,DSL,No,Yes,Bank transfer,64.46,1439.99,1,1,No
C001871,0,19,Two year,Fiber optic,Yes,No,Credit card,50.21,934.3,3,0,No
C001872,0,11,One year,Fiber optic,No,Yes,Credit card,67.37,785.47,2,2,No
C001873,1,13,Two year,DSL,Yes,Yes,Credit card,28.04,405.81,0,1,No
C001874,0,58,Month-to-month,No internet,No,Yes,Electronic check,67.07,3727.06,3,1,Yes
C001875,0,34,One year,DSL,No,No,Electronic check,36.25,1330.62,0,1,No
C001876,0,28,Two year,DSL,No,No,Electronic check,45.63,1270.8,3,0,No
C001877,0,25,Month-to-month,DSL,Yes,Yes,Mailed check,50.14,1230.08,1,1,No
C001878,0,42,Month-to-month,Fiber optic,No,No,Electronic check,52.64,2171.59,3,0,No
C001879,0,11,Month-to-month,DSL,No,Yes,Bank transfer,52.7,568.82,1,1,No
C001880,0,62,Month-to-month,DSL,Yes,Yes,Credit card,52.29,2938.11,0,2,No
C001881,0,21,Month-to-month,DSL,Yes,Yes,Credit card,50.99,1060.82,1,1,No
C001882,0,32,Month-to-month,DSL,No,No,Electronic check,48.85,,2,3,Yes
C001883,0,16,Month-to-month,Fiber optic,No,Yes,Bank transfer,51.96,844.11,2,2,No
C001884,0,24,One year,Fiber optic,Yes,No,Electronic check,57.55,1593.96,1,2,No
C001885,0,43,Month-to-month,Fiber optic,Yes,No,Credit card,112.65,4451.9,0,2,No
C001886,0,7,One year,Fiber optic,No,No,Electronic check,88.84,679.24,2,0,Yes
C001887,1,10,Month-to-month,DSL,No,No,Electronic check,51.41,478.03,1,2,Yes
C001888,1,9,Month-to-month,DSL,Yes,Yes,Electronic check,32.34,284.07,1,0,No
C001889,0,11,One year,DSL,No,Yes,Electronic check,94.21,1094.06,0,0,No
C001890,1,1,Month-to-month,No internet,Yes,Yes,Bank transfer,65.84,67.52,0,0,No
C001891,0,21,One year,Fiber optic,No,Yes,Electronic check,74.85,1674.71,0,0,No
C001892,0,52,Month-to-month,DSL,No,Yes,Bank transfer,94.85,5300.22,0,1,No
C001893,1,9,One year,DSL,Yes,Yes,Credit card,19.12,168.53,0,0,No
C001894,0,21,Two year,No internet,No,Yes,Mailed check,51.15,1036.37,1,0,No
C001895,0,4,Month-to-month,Fiber optic,No,Yes,Mailed check,70.79,292.4,0,0,Yes
C001896,0,34,Month-to-month,Fiber optic,Yes,No,Credit card,100.62,3508.72,0,0,Yes
C001897,0,1,One year,No internet,No,Yes,Electronic check,64.13,70.27,0,2,No
C001898,0,14,Month-to-month,DSL,No,Yes,Credit card,68.12,830.33,3,0,Yes
C001899,0,7,Two year,Fiber optic,Yes,No,Bank transfer,65.28,482.5,1,0,No
C001900,0,7,Month-to-month,DSL,Yes,Yes,Electronic check,65.15,467.57,0,1,No
C001901,0,23,Month-to-month,Fiber optic,Yes,No,Electronic check,69.92,1574.04,2,0,No
C001902,0,72,One year,DSL,No,No,Bank transfer,52.05,3554.79,0,1,No
C001903,0,16,Two year,Fiber optic,No,Yes,Electronic check,48.59,738.38,2,1,No
C001904,0,42,One year,DSL,No,Yes,Credit card,56.78,2266.12,3,0,No
C001905,0,15,Two year,Fiber optic,Yes,Yes,Credit card,81.61,1335.03,0,2,Yes
C001906,0,44,Month-to-month,Fiber optic,No,Yes,Bank transfer,95.04,4172.31,0,1,No
C001907,0,13,Month-to-month,No internet,Yes,Yes,Credit card,69.41,884.78,3,1,Yes
C001908,0,30,One year,DSL,Yes,Yes,Bank transfer,59.46,1782.91,1,0,No
C001909,0,7,Two year,DSL,No,No,Credit card,96.57,695.82,0,0,No
C001910,0,27,One year,DSL,No,Yes,Mailed check,79.98,2246.76,0,0,No
C001911,0,13,One year,Fiber optic,No,Yes,Mailed check,84.39,1092.3,1,1,No
C001912,0,4,Month-to-month,No internet,Yes,Yes,Bank transfer,63.15,248.72,0,1,No
C001913,0,58,One year,DSL,Yes,Yes,Mailed check,55.9,3083.59,0,0,No
C001914,0,18,One year,DSL,No,No,Electronic check,78.3,1400.87,2,0,No
C001915,0,13,Two year,DSL,No,Yes,Electronic check,62.35,801.25,1,1,Yes
C001916,0,28,Two year,No internet,No,Yes,Mailed check,95.14,2558.21,2,0,No
C001917,0,21,One year,DSL,Yes,Yes,Mailed check,44.45,913.25,0,3,No
C001918,1,22,Two year,DSL,No,No,Bank transfer,74.38,1750.52,0,1,No
C001919,0,31,Month-to-month,Fiber optic,Yes,No,Credit card,66.69,2156.43,1,0,No
C001920,0,8,One year,No internet,No,No,Credit card,41.19,333.85,1,1,No
C001921,0,3,Month-to-month,Fiber optic,Yes,Yes,Credit card,57.5,184.02,2,1,No
C001922,1,14,One year,DSL,No,No,Mailed check,40.37,567.39,1,1,No
C001923,0,4,Month-to-month,Fiber optic,No,Yes,Mailed check,57.56,245.12,1,0,Yes
C001924,0,18,Month-to-month,Fiber optic,Yes,No,Credit card,59.64,1069.22,1,1,No
C001925,0,18,Two year,No internet,Yes,Yes,Electronic check,130.0,2530.92,2,0,No
C001926,0,10,Month-to-month,Fiber optic,No,Yes,Bank transfer,40.59,417.52,2,0,No
C001927,0,1,Month-to-month,DSL,No,Yes,Mailed check,82.19,80.45,0,1,No
C001928,0,39,Month-to-month,Fiber optic,No,Yes,Bank transfer,54.92,1986.26,1,0,Yes
C001929,0,8,Two year,Fiber optic,No,Yes,Bank transfer,75.24,604.83,0,1,No
C001930,0,11,Month-to-month,Fiber optic,Yes,No,Bank transfer,57.93,640.63,1,1,Yes
C001931,0,16,Two year,Fiber optic,Yes,No,Electronic check,46.45,693.51,1,3,No
C001932,1,17,Month-to-month,No internet,No,Yes,Electronic check,101.48,1698.21,2,1,No
C001933,0,17,Month-to-month,No internet,No,Yes,Credit card,93.87,,0,0,No
C001934,0,16,One year,No internet,Yes,Yes,Credit card,23.32,377.96,0,3,No
C001935,0,20,One year,Fiber optic,No,Yes,Mailed check,62.68,1155.67,0,1,No
C001936,0,20,Two year,DSL,Yes,No,Bank transfer,57.46,1144.55,1,0,No
C001937,0,30,Two year,DSL,No,Yes,Electronic check,26.99,898.01,1,0,No
C001938,0,33,Month-to-month,DSL,No,Yes,Mailed check,70.39,2447.9,1,0,No
C001939,0,43,One year,Fiber optic,No,No,Bank transfer,78.75,3371.25,0,4,No
C001940,0,36,One year,Fiber optic,No,Yes,Bank transfer,67.48,2639.95,2,1,No
C001941,0,5,Month-to-month,No internet,No,No,Electronic check,77.62,378.39,2,0,Yes
C001942,1,21,One year,No internet,No,Yes,Electronic check,109.87,2413.01,1,1,No
C001943,0,19,Two year,DSL,Yes,Yes,Credit card,55.13,1063.14,1,0,No
C001944,0,6,Month-to-month,DSL,No,Yes,Credit card,97.11,566.29,1,0,No
C001945,0,17,Two year,DSL,Yes,Yes,Electronic check,120.08,2094.91,1,1,No
C001946,0,20,Month-to-month,Fiber optic,Yes,Yes,Credit card,18.0,408.91,1,0,No
C001947,0,72,Month-to-month,No internet,No,Yes,Credit card,60.74,4141.03,0,1,No
C001948,0,8,One year,Fiber optic,Yes,Yes,Electronic check,99.74,754.33,1,1,Yes
C001949,1,5,Month-to-month,Fiber optic,No,Yes,Credit card,74.72,409.78,3,0,Yes
C001950,0,47,One year,DSL,No,Yes,Mailed check,51.31,2313.62,2,0,No
C001951,0,20,Month-to-month,No internet,No,Yes,Electronic check,101.58,2012.37,0,0,Yes
C001952,0,4,Month-to-month,No internet,No,No,Electronic check,88.27,342.65,1,1,Yes
C001953,0,19,One year,Fiber optic,No,No,Bank transfer,26.82,,1,0,No
C001954,0,8,One year,DSL,No,Yes,Bank transfer,86.7,711.37,1,0,No
C001955,0,18,Month-to-month,Fiber optic,Yes,Yes,Mailed check,61.97,1046.53,1,0,No
C001956,0,11,Month-to-month,Fiber optic,Yes,No,Electronic check,71.43,735.84,2,1,No
C001957,0,2,Two year,No internet,No,No,Credit card,37.47,73.63,1,0,No
C001958,0,34,Two year,DSL,No,Yes,Electronic check,79.86,2794.64,2,1,No
C001959,0,16,Two year,Fiber optic,No,Yes,Electronic check,70.51,1220.08,1,0,No
C001960,1,25,Month-to-month,DSL,No,Yes,Bank transfer,43.26,1076.68,0,2,No
C001961,0,23,Month-to-month,DSL,Yes,No,Electronic check,58.18,1406.76,1,0,Yes
C001962,0,17,Month-to-month,DSL,No,Yes,Credit card,101.6,1861.54,0,0,No
C001963,0,34,Month-to-month,No internet,No,No,Bank transfer,104.33,3635.27,1,3,No
C001964,0,13,Month-to-month,Fiber optic,No,No,Credit card,29.72,404.46,0,5,Yes
C001965,0,10,Month-to-month,Fiber optic,Yes,No,Electronic check,78.98,778.26,0,1,Yes
C001966,0,14,Month-to-month,Fiber optic,Yes,Yes,Mailed check,59.17,748.03,2,1,No
C001967,0,34,Month-to-month,DSL,No,No,Electronic check,53.93,1912.94,1,0,No
C001968,0,21,Month-to-month,Fiber optic,No,Yes,Electronic check,72.69,1420.76,1,2,Yes
C001969,0,35,Month-to-month,Fiber optic,Yes,Yes,Mailed check,104.01,3751.05,0,2,No
C001970,0,46,One year,DSL,No,No,Credit card,80.2,3500.71,2,1,No
C001971,0,8,One year,Fiber optic,No,No,Mailed check,42.95,318.93,0,0,No
C001972,0,12,Two year,No internet,Yes,Yes,Credit card,67.96,807.56,3,0,No
C001973,0,8,Two year,DSL,Yes,No,Electronic check,77.68,573.4,1,2,No
C001974,0,21,One year,No internet,No,Yes,Electronic check,94.06,1978.98,2,0,No
C001975,0,72,Two year,DSL,No,No,Electronic check,64.98,4612.86,1,1,No
C001976,0,21,Month-to-month,DSL,No,Yes,Credit card,70.05,1447.99,3,0,No
C001977,0,16,One year,No internet,No,Yes,Electronic check,72.49,1260.43,0,1,No
C001978,0,21,Month-to-month,No internet,Yes,No,Mailed check,82.76,1816.38,1,1,No
C001979,0,33,Month-to-month,DSL,No,Yes,Bank transfer,20.34,659.9,0,2,No
C001980,0,10,Two year,Fiber optic,No,Yes,Electronic check,101.0,1055.75,1,3,Yes
C001981,0,25,One year,Fiber optic,Yes,Yes,Credit card,74.66,1905.26,4,0,No
C001982,0,17,Month-to-month,Fiber optic,No,Yes,Credit card,67.01,1113.99,1,0,No
C001983,0,31,One year,Fiber optic,No,Yes,Electronic check,39.87,1135.03,0,1,No
C001984,0,13,Month-to-month,Fiber optic,Yes,No,Electronic check,73.25,909.08,0,1,No
C001985,0,45,Two year,DSL,Yes,Yes,Bank transfer,115.55,5783.76,0,2,No
C001986,0,32,Month-to-month,Fiber optic,No,Yes,Mailed check,52.08,1667.04,0,0,No
C001987,0,21,Month-to-month,Fiber optic,No,Yes,Bank transfer,26.59,575.36,1,1,No
C001988,0,5,Month-to-month,Fiber optic,No,Yes,Bank transfer,77.59,425.94,1,0,Yes
C001989,0,67,Month-to-month,Fiber optic,Yes,Yes,Credit card,67.46,4315.02,2,0,No
C001990,0,16,Two year,Fiber optic,No,Yes,Bank transfer,65.58,1113.45,0,1,No
C001991,0,21,Month-to-month,DSL,No,Yes,Electronic check,29.18,519.19,3,1,Yes
C001992,0,22,Month-to-month,DSL,No,No,Bank transfer,77.17,1590.25,0,0,No
C001993,1,5,One year,DSL,No,Yes,Mailed check,82.56,358.76,2,0,No
C001994,1,35,One year,Fiber optic,Yes,Yes,Credit card,18.0,627.79,3,0,No
C001995,0,19,One year,Fiber optic,No,Yes,Mailed check,70.73,1341.5,2,1,Yes
C001996,0,40,Month-to-month,No internet,Yes,Yes,Electronic check,85.66,3268.35,3,0,No
C001997,1,21,Month-to-month,No internet,Yes,No,Credit card,44.56,897.39,1,1,No
C001998,0,14,Two year,DSL,No,No,Electronic check,18.0,294.82,1,1,No
C001999,0,15,Month-to-month,Fiber optic,No,Yes,Credit card,69.05,1057.8,3,4,No
C002000,0,23,Month-to-month,Fiber optic,No,Yes,Bank transfer,119.72,2832.0,1,2,Yes
C002001,1,8,Month-to-month,Fiber optic,No,Yes,Bank transfer,75.72,,2,0,Yes
C002002,0,5,Month-to-month,No internet,No,No,Bank transfer,122.52,582.45,2,2,Yes
C002003,0,16,Two year,Fiber optic,Yes,Yes,Credit card,75.19,1213.84,3,0,No
C002004,0,26,One year,DSL,No,Yes,Credit card,61.37,1561.01,0,1,No
C002005,0,21,One year,Fiber optic,Yes,Yes,Bank transfer,47.55,985.66,2,0,No
C002006,0,44,Month-to-month,DSL,Yes,No,Electronic check,101.82,4390.5,1,2,No
C002007,0,37,One year,Fiber optic,Yes,No,Mailed check,33.88,1121.83,0,1,No
C002008,0,45,One year,DSL,Yes,Yes,Electronic check,51.64,2368.32,1,1,No
C002009,0,22,Month-to-month,Fiber optic,No,No,Electronic check,56.48,1255.22,2,1,Yes
C002010,1,24,Month-to-month,Fiber optic,No,Yes,Mailed check,74.13,1832.48,0,3,Yes
C002011,1,31,Month-to-month,Fiber optic,Yes,No,Mailed check,67.99,2189.15,2,1,No
C002012,1,28,One year,Fiber optic,Yes,No,Electronic check,30.13,932.0,1,2,No
C002013,0,21,One year,Fiber optic,Yes,Yes,Electronic check,37.72,771.44,0,0,No
C002014,1,39,One year,Fiber optic,Yes,No,Electronic check,109.3,4303.11,1,0,No
C002015,0,35,Month-to-month,DSL,Yes,No,Electronic check,69.03,2603.93,1,1,No
C002016,0,11,Two year,Fiber optic,No,Yes,Bank transfer,66.88,717.69,1,0,No
C002017,0,39,Month-to-month,Fiber optic,No,Yes,Electronic check,58.23,2419.5,1,2,Yes
C002018,0,13,Two year,Fiber optic,No,Yes,Electronic check,73.87,930.16,1,1,No
C002019,0,16,One year,Fiber optic,Yes,Yes,Electronic check,48.28,750.05,3,0,No
C002020,0,40,Month-to-month,DSL,No,Yes,Bank transfer,94.47,3527.93,5,0,Yes
C002021,0,20,Two year,No internet,Yes,Yes,Electronic check,88.08,1742.92,1,0,No
C002022,0,20,One year,No internet,Yes,No,Electronic check,66.64,1492.82,0,0,No
C002023,1,39,One year,No internet,Yes,No,Credit card,89.62,3865.7,0,0,No
C002024,1,11,Month-to-month,Fiber optic,No,No,Mailed check,62.84,693.37,1,0,Yes
C002025,0,12,One year,No internet,No,No,Credit card,56.42,696.17,1,0,No
C002026,0,10,Month-to-month,No internet,Yes,Yes,Electronic check,91.39,974.05,0,4,No
C002027,0,24,Month-to-month,Fiber optic,No,No,Electronic check,64.58,1448.93,2,0,Yes
C002028,0,14,Month-to-month,No internet,Yes,No,Bank transfer,46.76,637.14,0,0,No
C002029,0,10,Month-to-month,No internet,No,No,Electronic check,106.34,1049.19,0,0,Yes
C002030,0,25,Month-to-month,DSL,No,No,Credit card,62.32,1381.71,1,1,Yes
C002031,0,26,One year,DSL,Yes,No,Electronic check,78.12,1931.66,2,1,No
C002032,1,23,Month-to-month,Fiber optic,Yes,No,Credit card,104.38,2306.38,1,1,Yes
C002033,0,49,Month-to-month,Fiber optic,No,Yes,Bank transfer,35.46,1699.11,2,1,No
C002034,0,43,Two year,Fiber optic,No,Yes,Bank transfer,59.28,2509.73,0,0,No
C002035,0,54,Month-to-month,Fiber optic,No,Yes,Electronic check,90.95,4236.58,0,2,No
C002036,0,22,Month-to-month,No internet,No,No,Credit card,59.6,1341.48,1,1,No
C002037,0,25,Month-to-month,No internet,Yes,Yes,Mailed check,55.9,1351.77,1,1,No
C002038,0,3,Month-to-month,DSL,Yes,Yes,Mailed check,63.33,194.61,3,1,Yes
C002039,0,21,Month-to-month,DSL,No,No,Electronic check,59.49,1288.96,1,1,Yes
C002040,0,61,One year,No internet,Yes,Yes,Electronic check,59.23,3562.45,0,0,No
C002041,0,9,Month-to-month,Fiber optic,Yes,No,Credit card,77.02,763.9,1,2,Yes
C002042,0,43,Two year,DSL,No,No,Credit card,69.23,2665.57,1,1,No
C002043,0,21,Two year,Fiber optic,Yes,Yes,Mailed check,109.68,2288.01,1,0,No
C002044,0,72,One year,DSL,No,Yes,Bank transfer,75.09,5409.56,0,2,No
C002045,1,30,Month-to-month,Fiber optic,No,No,Bank transfer,108.5,3518.01,2,0,Yes
C002046,0,10,Month-to-month,No internet,Yes,Yes,Mailed check,70.44,697.42,0,1,No
C002047,0,50,Month-to-month,DSL,Yes,Yes,Mailed check,110.18,5663.82,1,0,No
C002048,0,22,Month-to-month,No internet,No,Yes,Bank transfer,63.82,1413.85,0,0,No
C002049,0,38,Two year,Fiber optic,No,No,Electronic check,97.4,4134.8,3,0,Yes
C002050,1,10,Month-to-month,No internet,Yes,Yes,Bank transfer,71.18,694.83,2,1,No
C002051,0,13,One year,No internet,Yes,No,Mailed check,107.2,1314.1,0,2,No
C002052,0,6,One year,DSL,No,Yes,Mailed check,47.79,277.14,0,0,No
C002053,0,12,Month-to-month,Fiber optic,No,No,Electronic check,55.72,682.51,0,1,Yes
C002054,0,36,Month-to-month,No internet,No,Yes,Credit card,76.91,2991.46,1,0,No
C002055,0,35,One year,DSL,No,No,Electronic check,43.42,1300.89,1,1,No
C002056,0,15,One year,Fiber optic,No,No,Bank transfer,103.49,1427.3,1,2,Yes
C002057,0,24,Month-to-month,DSL,No,Yes,Bank transfer,62.81,1627.82,0,0,No
C002058,0,10,Two year,DSL,No,Yes,Electronic check,80.34,779.93,0,1,No
C002059,0,36,Month-to-month,DSL,No,Yes,Credit card,92.64,3175.61,0,1,No
C002060,0,7,Month-to-month,DSL,No,No,Electronic check,82.2,557.3,2,0,Yes
C002061,0,11,Month-to-month,No internet,No,No,Electronic check,49.08,509.24,1,0,No
C002062,0,9,One year,DSL,No,Yes,Electronic check,34.37,288.41,0,0,No
C002063,1,51,Month-to-month,Fiber optic,No,Yes,Bank transfer,25.87,1320.59,0,2,No
C002064,0,7,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,44.87,298.45,0,0,No
C002065,0,31,One year,Fiber optic,Yes,No,Bank transfer,48.65,1655.68,0,2,No
C002066,0,19,Month-to-month,No internet,Yes,Yes,Credit card,47.54,765.48,3,0,Yes
C002067,0,25,One year,Fiber optic,No,No,Electronic check,78.49,2016.68,0,0,No
C002068,0,5,One year,No internet,Yes,No,Bank transfer,33.58,160.16,1,1,No
C002069,0,16,One year,DSL,No,Yes,Mailed check,27.07,474.55,1,0,No
C002070,0,24,Month-to-month,Fiber optic,No,No,Bank transfer,71.51,1608.26,2,1,Yes
C002071,0,39,One year,DSL,No,Yes,Mailed check,111.35,4453.93,1,1,No
C002072,0,13,Month-to-month,No internet,Yes,Yes,Electronic check,44.24,628.5,2,1,No
C002073,0,16,Month-to-month,Fiber optic,Yes,Yes,Electronic check,64.18,1056.83,2,0,Yes
C002074,0,72,Month-to-month,DSL,No,Yes,Electronic check,65.79,4539.23,2,1,No
C002075,0,12,Month-to-month,No internet,No,Yes,Mailed check,93.97,1110.65,0,3,Yes
C002076,1,19,Month-to-month,Fiber optic,Yes,Yes,Electronic check,88.43,1692.85,1,1,Yes
C002077,0,18,One year,Fiber optic,No,No,Mailed check,56.07,1093.26,0,0,No
C002078,0,22,One year,DSL,Yes,Yes,Bank transfer,89.8,1984.17,1,0,No
C002079,0,26,Month-to-month,No internet,Yes,No,Electronic check,68.74,1845.97,1,0,No
C002080,0,26,Month-to-month,Fiber optic,No,No,Credit card,86.98,2103.15,0,1,Yes
C002081,0,17,Month-to-month,No internet,No,No,Mailed check,111.87,1901.08,2,2,No
C002082,0,19,Month-to-month,DSL,No,No,Mailed check,18.0,366.04,4,1,No
C002083,0,16,One year,Fiber optic,Yes,Yes,Mailed check,31.87,499.22,0,0,No
C002084,0,9,Two year,Fiber optic,No,Yes,Credit card,33.53,291.79,1,1,No
C002085,0,12,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,36.26,423.49,0,0,No
C002086,0,34,Two year,Fiber optic,No,Yes,Credit card,69.54,2517.38,1,1,Yes
C002087,0,22,Two year,No internet,Yes,Yes,Electronic check,69.93,1579.12,1,1,No
C002088,0,6,Month-to-month,No internet,No,No,Credit card,109.89,672.35,2,1,Yes
C002089,0,18,One year,DSL,Yes,No,Electronic check,101.92,1747.4,1,2,No
C002090,1,48,Two year,No internet,No,Yes,Credit card,74.04,3165.83,2,0,No
C002091,1,22,One year,DSL,No,No,Electronic check,63.67,1483.08,1,0,No
C002092,0,63,Month-to-month,DSL,No,Yes,Credit card,83.35,5092.28,1,0,No
C002093,1,39,One year,DSL,Yes,Yes,Bank transfer,77.39,3158.3,2,1,No
C002094,1,19,Two year,DSL,No,No,Bank transfer,55.17,1076.09,1,2,No
C002095,1,11,Month-to-month,Fiber optic,Yes,Yes,Mailed check,83.9,886.77,1,1,No
C002096,1,10,Month-to-month,Fiber optic,Yes,Yes,Mailed check,54.31,505.21,1,2,Yes
C002097,0,27,Month-to-month,Fiber optic,Yes,Yes,Electronic check,64.47,1829.37,0,0,No
C002098,0,3,Two year,Fiber optic,No,No,Electronic check,62.98,164.24,1,0,No
C002099,0,31,One year,No internet,Yes,No,Bank transfer,52.05,1382.22,3,1,Yes
C002100,1,36,Month-to-month,Fiber optic,No,No,Electronic check,50.73,1988.39,3,1,No
C002101,0,28,One year,Fiber optic,No,No,Electronic check,68.29,1809.28,2,0,No
C002102,0,17,One year,No internet,No,No,Electronic check,63.65,1088.9,1,1,No
C002103,0,9,Month-to-month,DSL,No,Yes,Electronic check,36.24,345.4,2,1,Yes
C002104,0,8,Month-to-month,No internet,Yes,Yes,Electronic check,107.71,965.12,0,1,No
C002105,0,6,One year,DSL,No,No,Mailed check,108.63,609.49,1,5,Yes
C002106,0,13,Month-to-month,DSL,No,No,Credit card,107.19,1372.03,3,0,No
C002107,1,34,Month-to-month,No internet,No,No,Bank transfer,95.6,3410.93,3,0,No
